zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,latitude,longitude,country,decommissioned,estimated_population,notes
78750,STANDARD,Austin,,,TX,Travis County,30.26,-97.74,US,0,22295,
78751,STANDARD,Austin,,,TX,Travis County,30.26,-97.74,US,0,8748,
78752,STANDARD,Austin,,,TX,Travis County,30.26,-97.74,US,0,11032,
78753,STANDARD,Austin,,Dessau,TX,Travis County,30.26,-97.74,US,0,32743,
78754,STANDARD,Austin,,"Dell Computers, Sprinkle",TX,Travis County,30.26,-97.74,US,0,10729,
78756,STANDARD,Austin,,,TX,Travis County,30.26,-97.74,US,0,5681,
78757,STANDARD,Austin,,,TX,Travis County,30.26,-97.74,US,0,16774,
78758,STANDARD,Austin,,,TX,Travis County,30.26,-97.74,US,0,30239,
78759,STANDARD,Austin,,Balcones,TX,Travis County,30.26,-97.74,US,0,32533,
78798,STANDARD,Austin,,Dell Computers,TX,Travis County,30.37,-97.68,US,1,0,Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website
78799,STANDARD,Austin,,Rmx,TX,Travis County,30.27,-97.74,US,0,0,"no NWS data, "
78801,STANDARD,Uvalde,,,TX,Uvalde County,29.21,-99.78,US,0,14841,
78827,STANDARD,Asherton,,,TX,Dimmit County,28.44,-99.76,US,0,884,
78828,STANDARD,Barksdale,,Vance,TX,Edwards County,29.7,-100.03,US,0,0,
78829,STANDARD,Batesville,,,TX,Zavala County,28.94,-99.61,US,0,915,
78830,STANDARD,Big Wells,,,TX,Dimmit County,28.56,-99.57,US,0,0,
78832,STANDARD,Brackettville,,,TX,Kinney County,29.31,-100.41,US,0,2426,
78833,STANDARD,Camp Wood,,,TX,Real County,29.66,-100.01,US,0,1018,
78834,STANDARD,Carrizo Springs,Carrizo Spgs,Brundage,TX,Dimmit County,28.52,-99.85,US,0,5562,
78837,STANDARD,Comstock,,,TX,Val Verde County,29.68,-101.16,US,0,0,
78838,STANDARD,Concan,,,TX,Uvalde County,29.51,-99.73,US,0,0,
78839,STANDARD,Crystal City,,,TX,Zavala County,28.68,-99.82,US,0,5859,
78840,STANDARD,Del Rio,"Laughlin A F B, Laughlin Afb",,TX,Val Verde County,29.37,-100.89,US,0,34843,
78843,STANDARD,Laughlin A F B,"Del Rio, Laughlin Afb",Laughlin Afb Branch,TX,Val Verde County,29.35,-100.78,US,0,0,
78850,STANDARD,D Hanis,,,TX,Medina County,29.35,-99.31,US,0,972,
78851,STANDARD,Dryden,,Comstock,TX,Terrell County,30.05,-102.12,US,0,0,
78852,STANDARD,Eagle Pass,,,TX,Maverick County,28.7,-100.49,US,0,34295,
78861,STANDARD,Hondo,Dunlay,,TX,Medina County,29.35,-99.15,US,0,9110,
78870,STANDARD,Knippa,,,TX,Uvalde County,29.3,-99.63,US,0,707,
78873,STANDARD,Leakey,,,TX,Real County,29.72,-99.76,US,0,1373,
78877,STANDARD,Quemado,Spofford,,TX,Maverick County,28.95,-100.63,US,0,640,
78879,STANDARD,Rio Frio,,,TX,Real County,29.63,-99.73,US,0,0,
78880,STANDARD,Rocksprings,,,TX,Edwards County,30.01,-100.21,US,0,1295,
78881,STANDARD,Sabinal,,,TX,Uvalde County,29.32,-99.46,US,0,1721,
78883,STANDARD,Tarpley,,,TX,Bandera County,29.63,-99.28,US,0,0,
78884,STANDARD,Utopia,,,TX,Uvalde County,29.61,-99.53,US,0,962,
78885,STANDARD,Vanderpool,,,TX,Bandera County,29.73,-99.55,US,0,0,
78886,STANDARD,Yancey,,,TX,Medina County,29.15,-99.13,US,0,455,
78931,STANDARD,Bleiblerville,,,TX,Austin County,30.02,-96.44,US,0,0,
78932,STANDARD,Carmine,,,TX,Fayette County,30.14,-96.68,US,0,588,
78933,STANDARD,Cat Spring,,,TX,Colorado County,29.84,-96.32,US,0,1201,
78934,STANDARD,Columbus,,Hillcrest,TX,Colorado County,29.7,-96.55,US,0,5742,
78935,STANDARD,Alleyton,,,TX,Colorado County,29.74,-96.46,US,0,689,
78938,STANDARD,Ellinger,,,TX,Fayette County,29.83,-96.7,US,0,0,
78940,STANDARD,Fayetteville,,Shelby,TX,Fayette County,29.9,-96.67,US,0,1615,
78941,STANDARD,Flatonia,,"Cistern, Floy, Kovar, Praha",TX,Fayette County,29.68,-97.1,US,0,2294,
78942,STANDARD,Giddings,,,TX,Lee County,30.18,-96.92,US,0,7076,
78943,STANDARD,Glidden,,,TX,Colorado County,29.67,-96.54,US,0,0,
78944,STANDARD,Industry,,Welcome,TX,Austin County,29.99,-96.49,US,0,555,
78945,STANDARD,La Grange,Winchester,"Ammansville, Halsted, Holman, Mullins Prairie, Oquinn, Rabbs Prairie, Rutersville",TX,Fayette County,29.9,-96.87,US,0,8215,
78946,STANDARD,Ledbetter,,"Nechanitz, Post Oak, Waldeck",TX,Lee County,30.23,-96.76,US,0,721,
78947,STANDARD,Lexington,,"Blue, Leo, Tanglewood",TX,Lee County,30.41,-97,US,0,3544,
78948,STANDARD,Lincoln,,"Doak Springs, Fedor, Loebau",TX,Lee County,30.31,-96.97,US,0,711,
78949,STANDARD,Muldoon,,Stellar,TX,Fayette County,29.81,-97.06,US,0,0,
78950,STANDARD,New Ulm,,,TX,Austin County,29.87,-96.49,US,0,1685,
78953,STANDARD,Rosanky,,"Delhi, Jeddo, String Prairie",TX,Bastrop County,29.93,-97.3,US,0,865,
78954,STANDARD,Round Top,,Walhalla,TX,Fayette County,30.06,-96.69,US,0,889,
78956,STANDARD,Schulenburg,,"Dubina, Engle, Freyburg, Glecker, High Hill, Moravia, Swiss Alp",TX,Fayette County,29.68,-96.9,US,0,4294,
78957,STANDARD,Smithville,,"Kirtley, Upton",TX,Bastrop County,30,-97.15,US,0,6612,
78959,STANDARD,Waelder,,Thompsonville,TX,Gonzales County,29.69,-97.29,US,0,1267,
78962,STANDARD,Weimar,,"Borden, Osage",TX,Colorado County,29.7,-96.77,US,0,3718,
78963,STANDARD,West Point,,Plum,TX,Fayette County,29.96,-97.03,US,0,655,
79001,STANDARD,Adrian,,,TX,Oldham County,35.27,-102.66,US,0,0,
79005,STANDARD,Booker,,,TX,Lipscomb County,36.45,-100.54,US,0,1336,
79007,STANDARD,Borger,Phillips,,TX,Hutchinson County,35.65,-101.4,US,0,11067,
79009,STANDARD,Bovina,,,TX,Parmer County,34.51,-102.88,US,0,1683,
79011,STANDARD,Briscoe,,,TX,Wheeler County,35.58,-100.28,US,0,0,
79014,STANDARD,Canadian,Glazier,,TX,Hemphill County,35.91,-100.38,US,0,3184,
79015,STANDARD,Canyon,,,TX,Randall County,34.98,-101.92,US,0,13932,
79018,STANDARD,Channing,,Masterson,TX,Hartley County,35.68,-102.33,US,0,0,
79019,STANDARD,Claude,,,TX,Armstrong County,35.1,-101.36,US,0,1486,
79022,STANDARD,Dalhart,,,TX,Dallam County,36.06,-102.51,US,0,7294,
79027,STANDARD,Dimmitt,,,TX,Castro County,34.54,-102.31,US,0,3692,
79029,STANDARD,Dumas,,,TX,Moore County,35.86,-101.96,US,0,12948,
79031,STANDARD,Earth,,,TX,Lamb County,34.23,-102.4,US,0,983,
79034,STANDARD,Follett,,,TX,Lipscomb County,36.43,-100.14,US,0,546,
79035,STANDARD,Friona,Black,,TX,Parmer County,34.63,-102.72,US,0,4213,
79036,STANDARD,Fritch,,,TX,Hutchinson County,35.64,-101.59,US,0,4126,
79039,STANDARD,Groom,,,TX,Carson County,35.2,-101.1,US,0,646,
79040,STANDARD,Gruver,,,TX,Hansford County,36.25,-101.41,US,0,1479,
79041,STANDARD,Hale Center,,,TX,Hale County,34.06,-101.84,US,0,2371,
79042,STANDARD,Happy,,,TX,Randall County,34.74,-101.85,US,0,926,
79043,STANDARD,Hart,,,TX,Castro County,34.38,-102.11,US,0,1136,
79044,STANDARD,Hartley,,,TX,Hartley County,35.88,-102.39,US,0,659,
79045,STANDARD,Hereford,,,TX,Deaf Smith County,34.82,-102.39,US,0,15188,
79046,STANDARD,Higgins,,,TX,Lipscomb County,36.12,-100.02,US,0,0,
79052,STANDARD,Kress,,,TX,Swisher County,34.36,-101.74,US,0,1039,
79056,STANDARD,Lipscomb,,,TX,Lipscomb County,36.23,-100.27,US,0,0,
79057,STANDARD,Mclean,,,TX,Gray County,35.23,-100.6,US,0,957,
79058,STANDARD,Masterson,,Channing,TX,Moore County,35.63,-101.96,US,0,0,
79059,STANDARD,Miami,,,TX,Roberts County,35.69,-100.64,US,0,671,
79061,STANDARD,Mobeetie,,Old Mobeetie,TX,Wheeler County,35.53,-100.44,US,0,0,
79062,STANDARD,Morse,,,TX,Hansford County,36.06,-101.47,US,0,0,
79063,STANDARD,Nazareth,,,TX,Castro County,34.54,-102.1,US,0,615,
79064,STANDARD,Olton,,,TX,Lamb County,34.17,-102.13,US,0,2019,
79065,STANDARD,Pampa,,,TX,Gray County,35.54,-100.96,US,0,15161,
79068,STANDARD,Panhandle,,,TX,Carson County,35.34,-101.38,US,0,2569,
79070,STANDARD,Perryton,,,TX,Ochiltree County,36.39,-100.8,US,0,8013,
79072,STANDARD,Plainview,,,TX,Hale County,34.19,-101.72,US,0,19711,
79079,STANDARD,Shamrock,Twitty,,TX,Wheeler County,35.21,-100.24,US,0,2158,
79080,STANDARD,Skellytown,,,TX,Carson County,35.57,-101.17,US,0,471,
79081,STANDARD,Spearman,,,TX,Hansford County,36.19,-101.19,US,0,3077,
79082,STANDARD,Springlake,,,TX,Lamb County,34.23,-102.3,US,0,0,
79083,STANDARD,Stinnett,,,TX,Hutchinson County,35.82,-101.44,US,0,1988,
79084,STANDARD,Stratford,,,TX,Sherman County,36.33,-102.07,US,0,1911,
79085,STANDARD,Summerfield,,,TX,Castro County,34.74,-102.51,US,0,0,
79086,STANDARD,Sunray,,,TX,Moore County,36.01,-101.82,US,0,1748,
79087,STANDARD,Texline,,,TX,Dallam County,36.37,-103.01,US,0,546,
79088,STANDARD,Tulia,Vigo Park,,TX,Swisher County,34.53,-101.77,US,0,3992,
79092,STANDARD,Vega,,,TX,Oldham County,35.24,-102.42,US,0,996,
79094,STANDARD,Wayside,,,TX,Armstrong County,34.79,-101.54,US,0,0,
79095,STANDARD,Wellington,,,TX,Collingsworth County,34.85,-100.21,US,0,2057,
79096,STANDARD,Wheeler,,,TX,Wheeler County,35.44,-100.27,US,0,1776,
79097,STANDARD,White Deer,,,TX,Carson County,35.43,-101.17,US,0,1013,
79098,STANDARD,Wildorado,,,TX,Oldham County,35.21,-102.24,US,0,0,
79101,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,1856,
79102,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,7378,
79103,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,8335,
79104,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,5717,
79106,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,20692,
79107,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,23567,
79108,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,9863,
79109,STANDARD,Amarillo,,,TX,Randall County,35.2,-101.81,US,0,35471,
79110,STANDARD,Amarillo,,,TX,Randall County,35.2,-101.81,US,0,15253,
79111,STANDARD,Amarillo,,,TX,Potter County,35.2,-101.81,US,0,1076,
79118,STANDARD,Amarillo,"Palisades, Timbercreek Canyon, Timbercrk Cyn",,TX,Randall County,35.2,-101.81,US,0,15106,
79119,STANDARD,Amarillo,,,TX,Randall County,35.2,-101.81,US,0,9333,
79121,STANDARD,Amarillo,,,TX,Randall County,35.2,-101.81,US,0,5595,
79124,STANDARD,Amarillo,Bishop Hills,,TX,Potter County,35.2,-101.81,US,0,6480,
79201,STANDARD,Childress,Northfield,"Carey, Kirkland",TX,Childress County,34.42,-100.24,US,0,4543,
79220,STANDARD,Afton,,,TX,Dickens County,33.76,-100.81,US,0,0,
79223,STANDARD,Cee Vee,,,TX,Cottle County,34.22,-100.44,US,0,0,
79225,STANDARD,Chillicothe,,,TX,Hardeman County,34.25,-99.51,US,0,791,
79226,STANDARD,Clarendon,Howardwick,,TX,Donley County,34.93,-100.89,US,0,2424,
79227,STANDARD,Crowell,Truscott,,TX,Foard County,33.98,-99.72,US,0,1049,
79229,STANDARD,Dickens,,,TX,Dickens County,33.62,-100.83,US,0,0,
79230,STANDARD,Dodson,,,TX,Collingsworth County,34.76,-100.02,US,0,0,
79234,STANDARD,Flomot,,,TX,Motley County,34.22,-100.98,US,0,0,
79235,STANDARD,Floydada,,,TX,Floyd County,33.98,-101.33,US,0,3085,
79237,STANDARD,Hedley,,,TX,Donley County,34.86,-100.65,US,0,0,
79239,STANDARD,Lakeview,,,TX,Hall County,34.67,-100.69,US,0,0,
79240,STANDARD,Lelia Lake,,,TX,Donley County,34.9,-100.77,US,0,0,
79241,STANDARD,Lockney,,,TX,Floyd County,34.12,-101.44,US,0,2012,
79243,STANDARD,Mcadoo,,,TX,Dickens County,33.77,-100.96,US,0,0,
79244,STANDARD,Matador,,,TX,Motley County,34.01,-100.82,US,0,588,
79245,STANDARD,Memphis,,,TX,Hall County,34.72,-100.54,US,0,1853,
79247,STANDARD,Odell,,Chillicothe,TX,Wilbarger County,34.35,-99.42,US,0,0,
79248,STANDARD,Paducah,Dumont,Chalk,TX,Cottle County,34.01,-100.3,US,0,1199,
79250,STANDARD,Petersburg,,,TX,Hale County,33.87,-101.59,US,0,1195,
79251,STANDARD,Quail,,,TX,Collingsworth County,34.9,-100.4,US,0,0,
79252,STANDARD,Quanah,,,TX,Hardeman County,34.29,-99.74,US,0,2331,
79255,STANDARD,Quitaque,,,TX,Briscoe County,34.36,-101.05,US,0,0,
79256,STANDARD,Roaring Springs,Roaring Spngs,,TX,Motley County,33.89,-100.85,US,0,0,
79257,STANDARD,Silverton,,,TX,Briscoe County,34.47,-101.3,US,0,891,
79259,STANDARD,Tell,,,TX,Childress County,34.38,-100.39,US,0,0,
79261,STANDARD,Turkey,,,TX,Hall County,34.39,-100.89,US,0,0,
79311,STANDARD,Abernathy,,,TX,Hale County,33.83,-101.84,US,0,2722,
79312,STANDARD,Amherst,,,TX,Lamb County,34.01,-102.41,US,0,737,
79313,STANDARD,Anton,,,TX,Hockley County,33.81,-102.16,US,0,1332,
79316,STANDARD,Brownfield,,,TX,Terry County,33.17,-102.27,US,0,7900,
79320,STANDARD,Bula,,,TX,Bailey County,33.86,-102.67,US,1,0,Converted Decommisioned Zipcodes
79322,STANDARD,Crosbyton,,,TX,Crosby County,33.64,-101.23,US,0,1489,
79323,STANDARD,Denver City,,,TX,Yoakum County,32.96,-102.83,US,0,5140,
79324,STANDARD,Enochs,,,TX,Bailey County,33.87,-102.75,US,0,0,
79325,STANDARD,Farwell,,,TX,Parmer County,34.39,-102.89,US,0,1790,
79326,STANDARD,Fieldton,,,TX,Lamb County,34.03,-102.22,US,0,0,
79329,STANDARD,Idalou,,,TX,Lubbock County,33.66,-101.68,US,0,2789,
79330,STANDARD,Justiceburg,,Post,TX,Garza County,33.04,-101.2,US,0,0,
79331,STANDARD,Lamesa,La Mesa,,TX,Dawson County,32.73,-101.95,US,0,8722,
79336,STANDARD,Levelland,,Pettit,TX,Hockley County,33.57,-102.36,US,0,12753,
79339,STANDARD,Littlefield,,,TX,Lamb County,33.91,-102.33,US,0,5605,
79342,STANDARD,Loop,,,TX,Gaines County,32.92,-102.42,US,0,0,
79343,STANDARD,Lorenzo,,,TX,Crosby County,33.67,-101.53,US,0,1176,
79344,STANDARD,Maple,,,TX,Bailey County,33.84,-102.89,US,0,0,
79345,STANDARD,Meadow,,,TX,Terry County,33.33,-102.2,US,0,743,
79346,STANDARD,Morton,,,TX,Cochran County,33.72,-102.75,US,0,1895,
79347,STANDARD,Muleshoe,,,TX,Bailey County,34.22,-102.72,US,0,5353,
79351,STANDARD,Odonnell,,,TX,Lynn County,33,-101.82,US,0,1076,
79353,STANDARD,Pep,,,TX,Hockley County,33.81,-102.56,US,0,0,
79355,STANDARD,Plains,,,TX,Yoakum County,33.19,-102.82,US,0,1571,
79356,STANDARD,Post,,,TX,Garza County,33.19,-101.38,US,0,3405,
79357,STANDARD,Ralls,Cone,,TX,Crosby County,33.67,-101.38,US,0,1832,
79358,STANDARD,Ropesville,,,TX,Hockley County,33.41,-102.15,US,0,998,
79359,STANDARD,Seagraves,,,TX,Gaines County,32.94,-102.56,US,0,2208,
79360,STANDARD,Seminole,,,TX,Gaines County,32.71,-102.65,US,0,9747,
79363,STANDARD,Shallowater,,,TX,Lubbock County,33.69,-101.99,US,0,4452,
79364,STANDARD,Slaton,"Ransom Canyon, Southland",,TX,Lubbock County,33.43,-101.64,US,0,6286,
79366,STANDARD,Ransom Canyon,,,TX,Lubbock County,33.52,-101.68,US,0,1002,
79370,STANDARD,Spur,,,TX,Dickens County,33.47,-100.85,US,0,1198,
79371,STANDARD,Sudan,,Goodland,TX,Lamb County,34.06,-102.52,US,0,1111,
79373,STANDARD,Tahoka,,,TX,Lynn County,33.16,-101.79,US,0,2598,
79376,STANDARD,Tokio,,Brownfield,TX,Terry County,33.18,-102.57,US,0,0,
79377,STANDARD,Welch,,,TX,Dawson County,32.93,-102.13,US,0,0,
79381,STANDARD,Wilson,New Home,,TX,Lynn County,33.31,-101.72,US,0,761,
79382,STANDARD,Wolfforth,,,TX,Lubbock County,33.5,-102.01,US,0,5456,
79401,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,2679,
79402,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,0,
79403,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,11588,
79404,STANDARD,Lubbock,"Buffalo Spgs, Buffalo Springs",,TX,Lubbock County,33.57,-101.87,US,0,7097,
79405,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.84,US,1,0,Converted Decommisioned Zipcodes
79406,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,0,
79407,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,12997,
79409,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,0,
79410,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,5659,
79411,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,4878,
79412,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,10865,
79413,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,16176,
79414,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,12106,
79415,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,11193,
79416,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,21806,
79423,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,26325,
79424,STANDARD,Lubbock,,,TX,Lubbock County,33.57,-101.87,US,0,32403,
79501,STANDARD,Anson,,Radium,TX,Jones County,32.75,-99.89,US,0,2775,
79502,STANDARD,Aspermont,,Peacock,TX,Stonewall County,33.13,-100.22,US,0,1041,
79503,STANDARD,Avoca,,,TX,Jones County,32.86,-99.71,US,0,0,
79504,STANDARD,Baird,,,TX,Callahan County,32.39,-99.39,US,0,2136,
79505,STANDARD,Benjamin,,,TX,Knox County,33.58,-99.79,US,0,0,
79506,STANDARD,Blackwell,,,TX,Nolan County,32.08,-100.31,US,0,555,
79508,STANDARD,Buffalo Gap,,,TX,Taylor County,32.28,-99.83,US,0,1070,
79510,STANDARD,Clyde,,Eula,TX,Callahan County,32.4,-99.49,US,0,6374,
79511,STANDARD,Coahoma,,,TX,Howard County,32.29,-101.3,US,0,1210,
79512,STANDARD,Colorado City,,"Buford, Cuthbert",TX,Mitchell County,32.39,-100.85,US,0,4467,
79517,STANDARD,Fluvanna,,,TX,Scurry County,32.89,-101.15,US,0,0,
79518,STANDARD,Girard,,,TX,Kent County,33.36,-100.66,US,0,0,
79519,STANDARD,Goldsboro,,,TX,Coleman County,32.06,-99.68,US,0,0,
79520,STANDARD,Hamlin,,,TX,Jones County,32.88,-100.12,US,0,1873,
79521,STANDARD,Haskell,,,TX,Haskell County,33.15,-99.73,US,0,2731,
79525,STANDARD,Hawley,,,TX,Jones County,32.6,-99.81,US,0,2474,
79526,STANDARD,Hermleigh,,,TX,Scurry County,32.64,-100.76,US,0,780,
79527,STANDARD,Ira,,,TX,Scurry County,32.58,-101,US,0,0,
79528,STANDARD,Jayton,,,TX,Kent County,33.25,-100.57,US,0,471,
79529,STANDARD,Knox City,,,TX,Knox County,33.41,-99.81,US,0,1032,
79530,STANDARD,Lawn,,,TX,Taylor County,32.13,-99.75,US,0,484,
79532,STANDARD,Loraine,,,TX,Mitchell County,32.4,-100.71,US,0,672,
79533,STANDARD,Lueders,,,TX,Jones County,32.79,-99.62,US,0,0,
79534,STANDARD,Mc Caulley,,,TX,Fisher County,32.79,-100.22,US,0,0,
79535,STANDARD,Maryneal,,,TX,Nolan County,32.23,-100.45,US,0,0,
79536,STANDARD,Merkel,,"Blair, Noodle, Stith",TX,Taylor County,32.46,-100.01,US,0,4189,
79537,STANDARD,Nolan,,,TX,Nolan County,32.27,-100.24,US,0,0,
79538,STANDARD,Novice,,Content,TX,Coleman County,31.98,-99.62,US,0,0,
79539,STANDARD,O Brien,,,TX,Haskell County,33.38,-99.84,US,0,0,
79540,STANDARD,Old Glory,,,TX,Stonewall County,33.12,-100.05,US,0,0,
79541,STANDARD,Ovalo,,,TX,Taylor County,32.17,-99.8,US,0,618,
79543,STANDARD,Roby,,"Longworth, Royston",TX,Fisher County,32.74,-100.37,US,0,913,
79544,STANDARD,Rochester,,,TX,Haskell County,33.31,-99.85,US,0,0,
79545,STANDARD,Roscoe,,"Inadale, Pyron, Wastella",TX,Nolan County,32.44,-100.54,US,0,1459,
79546,STANDARD,Rotan,,Raytown,TX,Fisher County,32.85,-100.46,US,0,1496,
79547,STANDARD,Rule,,Rolls,TX,Haskell County,33.18,-99.89,US,0,625,
79548,STANDARD,Rule,Sagerton,,TX,Haskell County,33.18,-99.89,US,0,0,
79549,STANDARD,Snyder,Dermott,"Clairemont, Union",TX,Scurry County,32.71,-100.91,US,0,10249,
79553,STANDARD,Stamford,,Tuxedo,TX,Jones County,33.02,-99.64,US,0,2716,
79556,STANDARD,Sweetwater,,"Claytonville, Palava",TX,Nolan County,32.46,-100.4,US,0,10052,
79560,STANDARD,Sylvester,,,TX,Fisher County,32.72,-100.25,US,0,0,
79561,STANDARD,Trent,,,TX,Taylor County,32.48,-100.12,US,0,562,
79562,STANDARD,Tuscola,,,TX,Taylor County,32.21,-99.79,US,0,3090,
79563,STANDARD,Tye,,,TX,Taylor County,32.45,-99.86,US,0,1064,
79565,STANDARD,Westbrook,,Iatan,TX,Mitchell County,32.35,-101.01,US,0,0,
79566,STANDARD,Wingate,,"Happy Valley, Shep",TX,Runnels County,32.04,-100.11,US,0,0,
79567,STANDARD,Winters,,"Bradshaw, Crews, Drasco, Hatchel, Pumphrey, Wilmeth",TX,Runnels County,31.96,-99.93,US,0,2650,
79601,STANDARD,Abilene,,"Hamby, Potosi",TX,Taylor County,32.45,-99.73,US,0,12905,
79602,STANDARD,Abilene,,,TX,Taylor County,32.45,-99.73,US,0,16963,
79603,STANDARD,Abilene,,Impact,TX,Taylor County,32.45,-99.73,US,0,17967,
79605,STANDARD,Abilene,,,TX,Taylor County,32.45,-99.73,US,0,23294,
79606,STANDARD,Abilene,,,TX,Taylor County,32.45,-99.73,US,0,18819,
79607,STANDARD,Dyess Afb,Abilene,,TX,Taylor County,32.42,-99.86,US,0,2155,
79701,STANDARD,Midland,,,TX,Midland County,32.02,-102.1,US,0,21513,
79703,STANDARD,Midland,,,TX,Midland County,32.02,-102.1,US,0,16563,
79705,STANDARD,Midland,,,TX,Midland County,32.02,-102.1,US,0,25476,
79706,STANDARD,Midland,,,TX,Midland County,32.02,-102.1,US,0,13665,
79707,STANDARD,Midland,,,TX,Midland County,32.02,-102.1,US,0,25826,
79713,STANDARD,Ackerly,,,TX,Dawson County,32.52,-101.71,US,0,488,
79714,STANDARD,Andrews,,,TX,Andrews County,32.32,-102.54,US,0,11912,
79718,STANDARD,Balmorhea,,,TX,Reeves County,30.98,-103.74,US,0,516,
79720,STANDARD,Big Spring,Vealmoor,,TX,Howard County,32.24,-101.47,US,0,20058,
79731,STANDARD,Crane,,,TX,Crane County,31.39,-102.35,US,0,3357,
79734,STANDARD,Fort Davis,"Mcdonald Obs, Mcdonald Observatory",,TX,Jeff Davis County,30.59,-103.9,US,0,1649,
79735,STANDARD,Fort Stockton,,,TX,Pecos County,30.89,-102.88,US,0,9052,
79738,STANDARD,Gail,,,TX,Borden County,32.77,-101.45,US,0,0,
79739,STANDARD,Garden City,,,TX,Glasscock County,31.87,-101.48,US,0,839,
79740,STANDARD,Girvin,,Mc Camey,TX,Crane County,31.07,-102.39,US,0,0,
79741,STANDARD,Goldsmith,,,TX,Ector County,31.98,-102.61,US,0,0,
79745,STANDARD,Kermit,,,TX,Winkler County,31.85,-103.09,US,0,4819,
79748,STANDARD,Knott,,,TX,Howard County,32.4,-101.64,US,0,0,
79749,STANDARD,Lenorah,,,TX,Martin County,32.31,-101.88,US,0,0,
79752,STANDARD,Mc Camey,Mccamey,,TX,Upton County,31.13,-102.21,US,0,1750,
79755,STANDARD,Midkiff,,,TX,Upton County,31.63,-101.83,US,0,0,
79756,STANDARD,Monahans,Thorntonville,,TX,Ward County,31.63,-103.06,US,0,7210,
79758,STANDARD,Gardendale,,,TX,Ector County,32.02,-102.36,US,0,1773,
79761,STANDARD,Odessa,,,TX,Ector County,31.85,-102.36,US,0,23182,
79762,STANDARD,Odessa,,,TX,Ector County,31.85,-102.36,US,0,30037,
79763,STANDARD,Odessa,,,TX,Ector County,31.85,-102.36,US,0,25472,
79764,STANDARD,Odessa,,,TX,Ector County,31.85,-102.36,US,0,15827,
79765,STANDARD,Odessa,,,TX,Ector County,31.85,-102.36,US,0,5651,
79766,STANDARD,Odessa,,,TX,Ector County,31.85,-102.36,US,0,3980,
79772,STANDARD,Pecos,Verhalen,,TX,Reeves County,31.4,-103.5,US,0,7403,
79782,STANDARD,Stanton,,,TX,Martin County,32.12,-101.79,US,0,3267,
79783,STANDARD,Tarzan,,,TX,Martin County,32.31,-101.98,US,0,0,
79821,STANDARD,Anthony,Vinton,,TX,El Paso County,31.99,-106.59,US,0,3335,
79830,STANDARD,Alpine,,,TX,Brewster County,30.36,-103.66,US,0,3926,
79835,STANDARD,Canutillo,,,TX,El Paso County,31.91,-106.59,US,0,9464,
79836,STANDARD,Clint,,,TX,El Paso County,31.59,-106.22,US,0,4646,
79839,STANDARD,Fort Hancock,,Mc Nary,TX,Hudspeth County,31.51,-105.71,US,0,1396,
79843,STANDARD,Marfa,Shafter,,TX,Presidio County,30.31,-104.02,US,0,1976,
79845,STANDARD,Presidio,,,TX,Presidio County,29.56,-104.36,US,0,5481,
79847,STANDARD,Salt Flat,Dell City,,TX,Culberson County,31.74,-105.08,US,0,0,
79849,STANDARD,San Elizario,,,TX,El Paso County,31.57,-106.26,US,0,9310,
79852,STANDARD,Terlingua,Lajitas,,TX,Brewster County,29.32,-103.62,US,0,528,
79854,STANDARD,Valentine,,,TX,Jeff Davis County,30.58,-104.49,US,0,0,
79901,STANDARD,El Paso,,,TX,El Paso County,31.84,-106.43,US,0,12682,
79902,STANDARD,El Paso,,,TX,El Paso County,31.84,-106.43,US,0,16056,
79903,STANDARD,El Paso,,,TX,El Paso County,31.84,-106.43,US,0,14072,
79904,STANDARD,El Paso,,,TX,El Paso County,31.84,-106.43,US,0,24327,
79905,STANDARD,El Paso,,,TX,El Paso County,31.84,-106.43,US,0,18528,
